,goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
6320,0,Kitchener,ON,43.4512717,-80.4931287,4.5,4,16,True,none,,,2.0,,,,,,
6946,0,Las Vegas,NV,36.0291019,-115.1149607,3.5,11,18,True,none,,,2.0,,,,,,
7781,1,Pittsburgh,PA,40.456194,-79.977166,4.5,12,22,False,full_bar,average,casual,1.0,False,False,,False,False,
3012,1,Edinburgh,EDH,55.9507882,-3.1874407,3.0,6,8,True,full_bar,average,casual,2.0,False,False,,False,False,
16186,1,Peoria,AZ,33.565491,-112.287281,3.0,13,95,True,none,,casual,1.0,False,,,False,,
341,1,Edinburgh,EDH,55.9571682,-3.1885822,4.0,13,3,False,none,,casual,3.0,,,,,,
3650,0,Phoenix,AZ,33.465276,-111.992707,2.5,3,9,True,none,,,3.0,,,,,,
6533,1,Las Vegas,NV,36.059631,-115.119423,3.0,6,17,True,full_bar,very_loud,,1.0,,,yes,False,,
3846,1,Edinburgh,EDH,55.95253695,-3.198202679,3.0,19,10,True,full_bar,average,casual,3.0,False,True,,True,,
9129,1,Madison,WI,43.0749814,-89.38994,3.5,20,28,False,none,average,casual,1.0,True,True,,False,,
15470,1,Phoenix,AZ,33.6260284,-111.9787834,3.0,21,83,True,beer_and_wine,average,casual,2.0,True,True,,True,True,
748,1,Avondale,AZ,33.4617348,-112.3356451,4.5,3,4,True,none,average,,2.0,,False,,False,,
3140,1,Musselburgh,ELN,55.93511011,-3.094542306,2.5,6,8,True,full_bar,average,,3.0,,True,,True,,
14300,1,Peoria,AZ,33.568103,-112.203388,3.5,22,68,True,full_bar,average,casual,1.0,False,True,no,False,,
17188,1,Charlotte,NC,35.22935503,-80.84461212,3.5,24,116,True,beer_and_wine,average,casual,1.0,False,True,,True,True,
192,1,Scottsdale,AZ,33.6357834,-111.9253272,2.5,7,3,False,none,,casual,1.0,False,True,,True,,
12954,0,Phoenix-Ahwatukee,AZ,33.3214845,-111.9825868,4.5,70,53,True,none,,,2.0,False,,,,,
8960,1,Pittsburgh,PA,40.4434644,-79.9965464,3.0,9,27,True,full_bar,average,,2.0,,False,yes,False,,
2691,0,Las Vegas,NV,36.109622,-115.1732124,4.5,4,7,True,none,,,3.0,,,,,,
15012,0,Scottsdale,AZ,33.6282799,-111.8550721,3.5,7,76,False,none,,casual,1.0,True,,,True,,
6710,0,Phoenix,AZ,33.4952249,-112.0132474,3.0,26,18,True,none,quiet,casual,1.0,True,True,,False,False,True
12936,1,Phoenix,AZ,33.54023216,-112.0648813,4.0,13,53,True,full_bar,average,,1.0,,,outdoor,False,,
12859,0,Glendale,AZ,33.6691569,-112.186843,4.0,16,52,False,none,,,2.0,,,,,,
4226,1,Apache Junction,AZ,33.41237569,-111.5508494,4.5,6,11,True,full_bar,,casual,1.0,False,False,,False,,
3165,0,Phoenix,AZ,33.5160662,-112.029562,4.0,4,8,True,none,,,3.0,,False,,,,
14992,1,Phoenix,AZ,33.30477141,-111.9770727,3.0,21,76,True,none,average,casual,1.0,False,True,,True,True,
9288,0,Henderson,NV,36.021584,-115.049224,4.0,4,28,False,none,,,1.0,,,,,,
16552,1,Phoenix,AZ,33.606332,-112.066095,4.0,55,103,True,full_bar,quiet,casual,2.0,False,True,,True,True,
14135,1,Phoenix,AZ,33.4949655,-112.0310218,3.5,31,66,True,none,quiet,casual,1.0,False,False,,False,True,
19684,0,Fountain Hills,AZ,33.6082597,-111.7196207,3.0,8,195,True,none,,,3.0,,,,,,
8624,1,Henderson,NV,36.00076675,-115.1061478,4.5,4,25,True,none,,,,,,,,False,
5473,1,North Las Vegas,NV,36.2378705,-115.159512,3.5,4,14,True,none,average,casual,2.0,False,True,,True,True,
8138,1,Chandler,AZ,33.33985,-111.860002,3.0,15,23,False,none,average,casual,,,False,,,,
6994,1,Chandler,AZ,33.27564139,-111.8427777,4.0,32,19,True,none,average,casual,2.0,True,True,,True,True,
9819,0,Casa Grande,AZ,32.9404139,-111.754834,3.5,10,31,True,none,,,2.0,,,,,,
6162,0,Madison,WI,43.08489164,-89.37590025,4.5,14,16,True,beer_and_wine,very_loud,casual,2.0,False,True,,False,True,
5143,0,Las Vegas,NV,36.1958234,-115.2248005,2.5,12,13,True,none,quiet,casual,1.0,True,False,,False,,
6559,0,Henderson,NV,36.012161,-114.964644,3.5,8,17,True,none,average,casual,1.0,True,True,,False,True,
6323,0,Madison,WI,43.074601,-89.396418,3.0,15,16,False,none,,,2.0,,,,,,
4542,0,Edinburgh,MLN,55.9478616,-3.2059115,3.5,8,11,True,none,,,2.0,,,,,,
7437,0,Surprise,AZ,33.60910727,-112.3931561,4.5,6,20,True,none,,,2.0,,,,,,
6170,1,Montral,QC,45.525525,-73.6041569,4.0,17,16,True,full_bar,average,casual,2.0,False,False,,True,,
16324,1,Scottsdale,AZ,33.464947,-111.909417,3.0,12,98,True,none,loud,casual,1.0,False,False,,False,False,
9831,0,Henderson,NV,36.040486,-114.981982,5.0,8,31,True,none,,,1.0,,,,,,
18032,1,Gilbert,AZ,33.380175,-111.724384,3.5,62,138,True,beer_and_wine,average,casual,2.0,False,False,,True,False,
15187,0,Laveen,AZ,33.37769061,-112.1691475,3.5,20,79,True,none,average,casual,1.0,False,False,,False,False,
14580,1,Phoenix,AZ,33.5994904,-111.9843679,2.5,9,71,True,none,average,casual,1.0,False,False,,True,False,
16426,1,Phoenix,AZ,33.449858,-112.071886,3.5,29,100,True,none,average,casual,1.0,False,False,,True,True,
16660,1,Phoenix,AZ,33.4803136,-112.0312155,1.5,13,105,True,none,average,casual,1.0,False,True,,False,False,
14583,0,Las Vegas,NV,36.0996154,-115.1134551,4.0,26,71,True,none,average,casual,1.0,False,True,,False,False,
6264,1,Edinburgh,EDH,55.95325283,-3.197742134,3.5,11,16,True,none,average,casual,2.0,,False,,True,,
15087,0,Montreal,QC,45.4957217,-73.5793959,3.5,7,77,True,none,,,2.0,,,,True,,
4782,1,Chandler,AZ,33.3028522,-111.8422556,2.0,21,12,False,none,,casual,1.0,True,False,,False,,
10208,1,Edinburgh,EDH,55.9432601,-3.1800223,4.0,29,34,True,full_bar,loud,casual,2.0,False,True,no,False,,
13219,1,Mesa,AZ,33.4075126,-111.8330978,4.0,23,56,True,full_bar,very_loud,casual,2.0,False,False,,False,True,
4784,1,Montral,QC,45.493826,-73.5794767,3.0,10,12,False,beer_and_wine,average,casual,2.0,False,True,,False,,
17769,1,Las Vegas,NV,36.06687,-115.22433,3.5,10,130,True,none,quiet,casual,1.0,False,True,,False,False,
14496,1,Phoenix,AZ,33.3309485,-111.9802259,3.5,7,70,True,none,average,casual,1.0,False,True,,False,,
18395,0,Las Vegas,NV,36.1100564,-115.1681542,2.5,13,148,True,none,,,2.0,,,,False,,
8771,1,Montral,QC,45.509175,-73.5518333,4.0,21,26,True,full_bar,very_loud,,3.0,,False,outdoor,False,,
3779,0,Champaign,IL,40.110524,-88.23669,3.0,41,10,True,none,average,casual,1.0,True,False,,False,False,
18246,1,Tolleson,AZ,33.4500657,-112.2603422,3.5,38,144,True,none,average,casual,1.0,False,True,,True,False,True
3495,1,Saint-Laurent,QC,45.4954661,-73.7059723,3.5,7,9,True,none,average,casual,3.0,True,,,True,,
5655,0,Maricopa,AZ,33.0695511,-112.0473881,3.0,4,14,False,none,,,1.0,,,,,,
5714,0,Montreal,QC,45.5194797,-73.5869986,3.5,3,14,True,none,,,,,,,,,
9192,1,Pittsburgh,PA,40.441355,-79.994853,2.5,10,28,True,full_bar,average,casual,2.0,False,,,True,True,
727,0,Champaign,IL,40.1104696,-88.2331177,3.5,5,4,True,none,average,casual,1.0,False,True,,False,,
18108,1,Chandler,AZ,33.3048103,-111.9270642,3.5,68,140,True,beer_and_wine,quiet,casual,2.0,True,,,False,,
9814,0,Charlotte,NC,35.117117,-80.824515,3.5,4,31,True,none,,,2.0,,,,,,
17210,1,Phoenix,AZ,33.468988,-112.074315,3.5,5,116,True,none,quiet,,1.0,False,,,,,
7286,1,Glendale,AZ,33.5390927,-112.183395,3.5,5,20,True,none,average,casual,1.0,False,False,,True,False,
16314,1,Gilbert,AZ,33.3785769,-111.7893634,1.0,5,98,True,none,very_loud,casual,1.0,False,False,,False,False,
583,1,Charlotte,NC,35.319499,-80.952736,2.5,6,4,True,beer_and_wine,quiet,casual,2.0,False,False,,False,False,
14176,1,Mesa,AZ,33.3906201,-111.8644016,3.5,22,66,False,full_bar,average,casual,2.0,True,False,,True,False,
11825,1,Las Vegas,NV,36.1226985,-115.2430928,4.0,23,44,True,none,average,casual,1.0,False,False,,False,False,
12201,1,Charlotte,NC,35.2808876,-80.7935579,3.5,20,47,True,none,average,casual,1.0,False,False,,False,True,
19763,1,Scottsdale,AZ,33.62514183,-111.9254594,4.0,58,199,True,full_bar,average,casual,2.0,False,,,True,,
3549,1,Madison,WI,43.07502,-89.387246,2.5,19,9,False,full_bar,average,,2.0,,,no,True,,
10492,1,Charlotte,NC,35.23918,-80.8456634,3.5,16,35,True,full_bar,average,dressy,3.0,False,True,,True,,
12776,1,Tempe,AZ,33.34875091,-111.9447576,3.5,28,52,False,none,average,casual,2.0,False,True,,False,True,
13755,1,Charlotte,NC,35.2246617,-80.8461455,4.0,53,61,True,full_bar,average,dressy,3.0,False,True,,False,True,
10236,1,Avondale,AZ,33.49218,-112.287468,2.5,7,34,True,none,average,casual,1.0,False,True,,False,True,
19865,0,Fort Mill,SC,35.09350714,-80.93765259,3.5,8,204,True,none,,,2.0,,False,,,,
12905,1,Phoenix,AZ,33.437482,-112.174813,3.5,6,53,True,none,average,casual,1.0,False,False,,False,True,
10312,1,Las Vegas,NV,36.0839998,-115.1537389,3.0,7,34,True,full_bar,,casual,2.0,False,,no,False,,
18500,1,Las Vegas,NV,36.121792,-115.169553,3.5,143,152,False,full_bar,quiet,dressy,3.0,False,True,,False,False,False
18233,0,Queen Creek,AZ,33.28322263,-111.684845,3.5,14,143,True,none,,,1.0,,,,True,,
12424,1,Middleton,WI,43.107227,-89.496995,3.5,40,49,True,none,average,casual,1.0,False,True,,True,False,
2419,1,Edinburgh,EDH,55.9765172,-3.1712534,3.5,12,7,True,full_bar,quiet,casual,2.0,True,,,False,,
11651,1,Phoenix,AZ,33.6531,-112.16828,3.5,17,43,True,none,quiet,casual,1.0,True,True,,False,True,True
13480,1,Phoenix,AZ,33.4887178,-112.0823325,3.5,3,58,True,none,,casual,1.0,False,,,True,True,
24,1,Champaign,IL,40.1399182,-88.2446387,3.5,5,3,True,none,average,casual,1.0,False,,,False,,
16499,0,Cave Creek,AZ,33.797531,-111.976648,3.5,9,101,True,none,,,1.0,,,,,,
13729,1,Tolleson,AZ,33.450645,-112.256017,3.0,12,61,True,full_bar,very_loud,casual,2.0,False,False,,True,True,
13539,1,Phoenix,AZ,33.669927,-112.0314798,2.5,17,59,True,none,average,casual,1.0,False,True,,False,False,
2248,1,Edinburgh,EDH,55.9462561,-3.189060688,3.5,19,7,True,full_bar,quiet,casual,2.0,False,False,outdoor,True,,
3988,0,Cote-Saint-Luc,QC,45.4598283,-73.663157,3.0,6,10,True,none,,casual,1.0,True,False,,False,,
7372,1,Charlotte,NC,35.2251811,-80.842261,2.5,7,20,True,full_bar,loud,,2.0,,True,no,False,,
14591,1,Mesa,AZ,33.363255,-111.860581,4.0,57,71,False,beer_and_wine,average,casual,2.0,False,True,,False,True,
2093,0,Montral,QC,45.51983317,-73.57359889,5.0,4,6,True,none,,,3.0,,,,False,,
56,1,Karlsruhe,BW,49.0068451,8.3948235,3.0,29,3,True,full_bar,,casual,2.0,False,True,no,True,,
14299,1,Las Vegas,NV,36.1627231,-115.1512318,4.5,46,68,True,beer_and_wine,average,casual,2.0,False,True,no,False,True,
9182,1,Montral,QC,45.5150378,-73.5632451,4.0,21,28,True,full_bar,average,casual,1.0,False,True,,True,False,
2222,0,Las Vegas,NV,36.1421289,-115.1423943,5.0,3,6,True,none,,,,,,,,,
14333,1,Glendale,AZ,33.642965,-112.1567738,3.5,19,68,True,full_bar,average,casual,2.0,False,False,,True,True,
14254,1,Phoenix,AZ,33.6556294,-112.015465,4.5,41,67,True,beer_and_wine,average,casual,2.0,False,True,,True,True,
16710,1,Tempe,AZ,33.3771903,-111.9520135,3.0,41,106,False,full_bar,average,casual,2.0,True,True,,True,True,
17658,1,North Las Vegas,NV,36.2612231,-115.180169,2.5,15,127,True,none,quiet,casual,1.0,False,True,,False,False,
7861,1,Scottsdale,AZ,33.619783,-111.897328,3.5,30,22,False,full_bar,,casual,2.0,False,False,,True,,
16336,1,Madison,WI,43.0733854,-89.3959319,3.0,44,98,True,full_bar,very_loud,,1.0,,,no,False,,
2764,0,Pittsburgh,PA,40.455763,-79.931512,3.0,6,7,False,none,,,,,,,,,
3675,0,Montral,QC,45.49882731,-73.55269432,3.0,6,9,True,none,,,3.0,,,,,,
14589,1,Charlotte,NC,35.1697998,-80.87554932,4.0,53,71,True,none,average,casual,1.0,False,True,,True,False,
8306,1,Edinburgh,EDH,55.93381102,-3.210164233,4.0,41,24,True,none,average,casual,1.0,False,True,,False,,
1261,1,Pittsburrgh,PA,40.359115,-80.029173,3.0,6,5,True,none,average,casual,2.0,True,True,,False,,
14308,1,Montral,QC,45.5074749,-73.5655176,3.0,53,68,True,full_bar,average,casual,2.0,False,True,,True,False,
9694,1,Las Vegas,NV,36.1174457,-115.2790272,3.0,16,31,False,none,quiet,casual,1.0,True,True,,False,True,
7371,1,Mesa,AZ,33.4659484,-111.6863302,3.0,9,20,True,beer_and_wine,average,casual,1.0,True,,,True,,
7490,1,Fort Mill,SC,35.007222,-80.945278,2.5,6,21,True,none,average,casual,1.0,False,False,,False,False,
14192,0,Peoria,AZ,33.5823763,-112.2420872,4.0,8,66,True,none,,,1.0,,,,,,
7129,1,Peoria,AZ,33.587805,-112.247024,3.5,18,19,True,none,quiet,casual,1.0,True,False,,False,,
571,1,Las Vegas,NV,36.1438684,-115.1614533,3.5,3,4,True,full_bar,loud,casual,1.0,True,True,,False,True,
16927,1,Phoenix,AZ,33.5688268,-112.1181337,3.0,14,110,True,none,,casual,1.0,False,True,,False,False,
5476,1,Scottsdale,AZ,33.6513692,-111.8862448,4.0,10,14,True,full_bar,average,casual,2.0,True,True,,True,True,
359,0,Mckees Rocks,PA,40.4658686,-80.0996917,5.0,4,3,True,none,,,2.0,,,,,,
8031,1,Mont-Royal,QC,45.5219258,-73.6246203,4.0,17,23,True,none,average,casual,2.0,True,True,,False,True,
6960,0,Edinburgh,EDH,55.9581889,-3.205608,4.0,7,18,True,full_bar,,,2.0,,,,,,
1670,1,Montral,QC,45.5407877,-73.613435,3.0,4,5,True,none,,,,,,,,,
14488,1,Madison,WI,43.0731051,-89.5264075,3.0,62,70,True,full_bar,average,casual,2.0,False,False,,False,False,
11689,1,Montral,QC,45.4958168,-73.5805774,4.5,31,43,True,none,quiet,casual,1.0,True,False,,False,True,
10458,1,Charlotte,NC,35.174778,-80.839997,3.0,39,35,True,none,average,casual,2.0,False,True,,True,False,
15272,1,Phoenix,AZ,33.67621,-112.031,4.0,8,80,True,none,average,casual,1.0,False,True,,False,False,
9462,0,Montral,QC,45.5193413,-73.5727424,4.5,22,29,True,none,,,2.0,,,,,,
6545,0,Charlotte,NC,35.22533,-80.8461559,3.5,9,17,True,none,quiet,casual,2.0,False,True,,False,False,
4884,1,Charlotte,NC,35.328931,-80.738682,4.5,3,12,True,none,average,,1.0,False,False,,True,,
6084,1,Fort Mill,SC,35.0589796,-80.9895682,4.0,25,16,True,none,average,casual,1.0,True,True,,True,True,
11805,1,Henderson,NV,35.9977863,-115.1250404,3.5,4,44,True,none,average,casual,1.0,False,True,,False,True,
9185,1,Goodyear,AZ,33.45014572,-112.3426132,4.0,17,28,True,none,quiet,casual,1.0,True,True,,False,,
18337,1,Phoenix,AZ,33.5527616,-112.1324438,4.5,111,147,True,none,quiet,casual,1.0,False,False,,False,True,True
3531,1,Montral,QC,45.513006,-73.5707617,3.0,5,9,True,full_bar,,,3.0,False,False,,False,,
6054,0,Chandler,AZ,33.3073697,-111.8747757,2.5,16,15,False,none,,,3.0,,,,,,
17602,0,Las Vegas,NV,36.089494,-115.138026,3.0,15,125,True,none,,,1.0,,,,,,
18001,1,Phoenix,AZ,33.55283797,-112.0535259,4.0,114,137,True,none,average,casual,1.0,True,False,,True,True,
16832,1,Phoenix,AZ,33.49391568,-112.2819471,3.5,74,108,True,none,average,casual,1.0,True,True,,False,True,
17226,1,Las Vegas,NV,36.1691517,-115.2913521,2.5,41,117,True,beer_and_wine,loud,casual,2.0,False,True,,False,False,
16580,0,Phoenix,AZ,33.5073239,-112.0468584,3.0,50,103,True,none,average,casual,1.0,False,True,,False,True,
10545,0,Phoenix,AZ,33.4951307,-111.9967397,4.0,5,35,True,none,,,1.0,,,,,,
15811,1,Scottsdale,AZ,33.677427,-112.0370489,3.5,41,89,True,beer_and_wine,average,casual,1.0,True,True,,True,True,
12738,0,Charlotte,NC,35.228,-80.8416729,2.5,17,51,False,full_bar,,,,,,outdoor,True,,
1005,0,Edinburgh,EDH,55.9518582,-3.1978758,4.0,8,4,True,none,,,3.0,,True,,,,
12880,1,Pittsburgh,PA,40.4318322,-80.0155567,4.5,8,53,True,none,quiet,casual,1.0,False,True,,True,True,
18800,0,Las Vegas,NV,36.171235,-115.144061,3.0,81,161,True,none,,,1.0,,,,,,
673,1,Montral,QC,45.509175,-73.5518333,3.5,6,4,False,full_bar,very_loud,formal,3.0,False,True,,False,False,
11690,1,Charlotte,NC,35.219378,-80.945041,2.0,24,43,True,none,average,casual,2.0,False,True,,False,False,
8347,1,Buckeye,AZ,33.43562,-112.55624,3.0,4,24,True,none,,casual,1.0,False,,,False,,
14987,1,Las Vegas,NV,36.055622,-115.283688,3.5,62,76,True,none,average,casual,2.0,True,False,,False,True,
15288,1,Las Vegas,NV,36.027642,-115.1357133,4.5,18,80,True,full_bar,average,casual,1.0,False,True,,False,,
8489,1,Chandler,AZ,33.2909079,-111.841143,4.5,16,25,True,none,quiet,casual,1.0,False,True,,True,False,
6642,0,Casa Grande,AZ,32.939241,-111.754564,4.5,16,17,True,none,,,2.0,,,,,,
12764,0,Phoenix,AZ,33.5014106,-112.1000362,3.5,52,52,True,none,quiet,casual,1.0,False,False,,False,True,True
8841,0,Charlotte,NC,35.13581848,-80.93888855,3.0,4,26,True,none,,,,,,,,,
17298,1,Las Vegas,NV,36.115074,-115.2056,3.5,62,119,True,full_bar,quiet,casual,1.0,True,True,,False,True,True
4704,0,Tempe,AZ,33.383123,-111.964485,3.5,7,12,True,none,average,casual,1.0,False,True,,False,False,
12542,1,Las Vegas,NV,36.1297417,-115.2778306,4.0,23,50,False,full_bar,quiet,casual,2.0,False,True,no,False,,
608,1,Edinburgh,EDH,55.9747929,-3.1651801,4.5,20,4,True,full_bar,average,casual,3.0,False,True,,False,False,
7826,1,Dollard-des-Ormeaux,QC,45.4830871,-73.795795,3.5,11,22,True,full_bar,average,casual,2.0,False,True,,True,,
19455,1,Charlotte,NC,35.3116221,-80.7451172,4.0,29,187,True,none,average,casual,1.0,False,True,,True,True,
16176,1,Charlotte,NC,35.21098393,-80.85855961,3.0,41,95,True,beer_and_wine,quiet,casual,1.0,False,False,,False,,
16241,0,Mesa,AZ,33.45252027,-111.7886513,2.5,5,96,True,none,,,2.0,,,,,,
7461,0,Las Vegas,NV,36.1295416,-115.1325897,3.0,4,20,True,none,,,3.0,,,yes,False,,
16276,1,Glendale,AZ,33.6109581,-112.1846085,2.5,21,97,True,none,loud,casual,1.0,True,True,,False,True,
15065,1,Charlotte,NC,35.147611,-80.92533,3.0,7,77,True,none,quiet,casual,1.0,False,True,,False,False,
13438,1,Scottsdale,AZ,33.6717895,-111.9060007,3.5,49,58,False,full_bar,very_loud,casual,2.0,False,True,,True,True,
7120,0,Champaign,IL,40.118679,-88.242863,2.5,13,19,True,full_bar,loud,,2.0,,False,,False,,
19221,0,Chandler,AZ,33.2341846,-111.7909316,4.0,17,177,True,none,,,2.0,,,,True,,
18615,1,Pittsburgh,PA,40.4521792,-79.9827925,3.5,39,156,True,full_bar,average,casual,2.0,False,True,no,False,False,
15679,1,Phoenix,AZ,33.448717,-112.059954,3.5,84,87,False,full_bar,quiet,casual,2.0,False,False,,True,,True
12912,1,Phoenix,AZ,33.538887,-112.136663,4.0,20,53,True,none,average,casual,1.0,False,False,,False,True,
16696,1,Tempe,AZ,33.4073823,-111.9523898,3.5,43,106,True,full_bar,very_loud,casual,1.0,False,False,outdoor,False,False,False
18438,1,Henderson,NV,36.07327309,-114.9532649,3.0,30,150,True,full_bar,average,casual,2.0,False,True,,True,False,
17250,0,Las Vegas,NV,36.09342097,-115.1761449,2.5,59,117,True,none,,,2.0,,,,,,
11829,1,Tempe,AZ,33.3623752,-111.9112366,3.5,27,44,True,full_bar,average,casual,2.0,False,False,,False,True,
11499,0,Las Vegas,NV,36.17062,-115.144668,3.5,17,41,True,none,,,2.0,,,,,,
12517,0,Carnegie,PA,40.407761,-80.086108,4.5,26,49,True,none,,,1.0,,,,True,,
17596,1,Las Vegas,NV,35.995344,-115.2069805,3.5,51,125,True,beer_and_wine,average,casual,2.0,False,False,,False,False,
8889,1,Phoenix,AZ,33.4520972,-111.9786425,3.5,12,27,True,none,average,casual,1.0,False,False,,False,,
677,0,Pittsburgh,PA,40.4267583,-79.9662357,4.0,5,4,True,none,average,casual,1.0,True,True,,,False,
5587,0,Waterloo,ON,43.4660181,-80.5226537,3.5,15,14,True,none,quiet,casual,1.0,False,,,True,,
10055,1,Charlotte,NC,35.216101,-80.822107,4.0,12,33,True,none,quiet,casual,1.0,False,False,,False,True,
8186,0,Edinburgh,EDH,55.9580726,-3.1717905,4.5,21,23,True,none,,,3.0,,,,,,
